order_id,order_date,year,month,month_name,day_of_week,quarter,user_id,name,city,membership,restaurant_id,restaurant_name,cuisine,rating,total_amount
9492,2023-05-09,2023,5,May,Tuesday,2,802,User_802,Hyderabad,Gold,124,Restaurant_124,Mexican,3.5,121.13
9493,2023-08-20,2023,8,August,Sunday,3,1363,User_1363,Bangalore,Gold,275,Restaurant_275,Italian,3.8,721.28
9494,2023-12-18,2023,12,December,Monday,4,42,User_42,Bangalore,Regular,227,Restaurant_227,Italian,3.5,929.44
9495,2023-12-17,2023,12,December,Sunday,4,2576,User_2576,Pune,Gold,463,Restaurant_463,Chinese,3.2,207.46
9496,2023-05-19,2023,5,May,Friday,2,621,User_621,Bangalore,Regular,255,Restaurant_255,Mexican,3.1,490.48
9497,2023-02-04,2023,2,February,Saturday,1,342,User_342,Bangalore,Gold,164,Restaurant_164,Italian,3.5,1306.87
9498,2023-05-09,2023,5,May,Tuesday,2,1568,User_1568,Hyderabad,Gold,122,Restaurant_122,Indian,3.9,1104.15
9499,2023-07-21,2023,7,July,Friday,3,1681,User_1681,Chennai,Regular,48,Restaurant_48,Mexican,3.8,1494.34
9500,2023-01-09,2023,1,January,Monday,1,844,User_844,Chennai,Gold,437,Restaurant_437,Indian,3.3,617.41
9501,2023-06-18,2023,6,June,Sunday,2,1128,User_1128,Pune,Gold,74,Restaurant_74,Chinese,4.3,990.62
9502,2023-12-18,2023,12,December,Monday,4,1623,User_1623,Pune,Gold,27,Restaurant_27,Italian,4.4,1372.05
9503,2023-10-08,2023,10,October,Sunday,4,797,User_797,Bangalore,Regular,382,Restaurant_382,Mexican,4.8,154.6
9504,2023-09-03,2023,9,September,Sunday,3,1452,User_1452,Bangalore,Regular,427,Restaurant_427,Indian,3.6,1138.81
9505,2023-10-27,2023,10,October,Friday,4,1504,User_1504,Bangalore,Regular,10,Restaurant_10,Chinese,3.4,355.23
9506,2023-11-29,2023,11,November,Wednesday,4,2978,User_2978,Pune,Regular,178,Restaurant_178,Mexican,3.1,903.28
9507,2023-05-08,2023,5,May,Monday,2,2903,User_2903,Bangalore,Regular,293,Restaurant_293,Italian,3.0,462.6
9508,2023-01-09,2023,1,January,Monday,1,2553,User_2553,Chennai,Gold,15,Restaurant_15,Chinese,4.6,1407.8
9509,2023-03-18,2023,3,March,Saturday,1,60,User_60,Chennai,Gold,224,Restaurant_224,Chinese,4.8,1123.52
9510,2023-01-17,2023,1,January,Tuesday,1,1408,User_1408,Chennai,Regular,469,Restaurant_469,Italian,3.3,1320.8
9511,2023-06-17,2023,6,June,Saturday,2,1450,User_1450,Pune,Gold,366,Restaurant_366,Indian,4.5,814.33
9512,2023-05-20,2023,5,May,Saturday,2,189,User_189,Bangalore,Gold,31,Restaurant_31,Mexican,4.7,815.84
9513,2023-12-23,2023,12,December,Saturday,4,515,User_515,Chennai,Regular,434,Restaurant_434,Italian,4.7,1459.76
9514,2023-06-29,2023,6,June,Thursday,2,1854,User_1854,Chennai,Gold,81,Restaurant_81,Chinese,3.2,1444.56
9515,2023-12-27,2023,12,December,Wednesday,4,2833,User_2833,Chennai,Gold,113,Restaurant_113,Chinese,5.0,1200.02
9516,2023-11-16,2023,11,November,Thursday,4,2722,User_2722,Pune,Gold,206,Restaurant_206,Mexican,3.2,815.5
9517,2023-02-24,2023,2,February,Friday,1,2215,User_2215,Pune,Gold,102,Restaurant_102,Italian,4.9,1181.25
9518,2023-11-22,2023,11,November,Wednesday,4,117,User_117,Pune,Regular,331,Restaurant_331,Mexican,3.4,798.87
9519,2023-02-04,2023,2,February,Saturday,1,1177,User_1177,Bangalore,Regular,64,Restaurant_64,Chinese,4.5,1328.19
9520,2023-08-30,2023,8,August,Wednesday,3,2623,User_2623,Pune,Gold,371,Restaurant_371,Chinese,3.1,257.78
9521,2023-07-27,2023,7,July,Thursday,3,199,User_199,Pune,Gold,206,Restaurant_206,Mexican,3.2,1020.93
9522,2023-06-21,2023,6,June,Wednesday,2,2807,User_2807,Pune,Gold,122,Restaurant_122,Indian,3.9,1408.36
9523,2023-11-24,2023,11,November,Friday,4,1216,User_1216,Bangalore,Regular,494,Restaurant_494,Mexican,4.3,1323.57
9524,2023-05-19,2023,5,May,Friday,2,874,User_874,Pune,Gold,249,Restaurant_249,Italian,4.7,1444.13
9525,2023-08-21,2023,8,August,Monday,3,2278,User_2278,Bangalore,Gold,395,Restaurant_395,Mexican,4.0,1369.87
9526,2023-08-24,2023,8,August,Thursday,3,2008,User_2008,Bangalore,Gold,388,Restaurant_388,Indian,3.9,1203.16
9527,2023-03-07,2023,3,March,Tuesday,1,2487,User_2487,Hyderabad,Gold,402,Restaurant_402,Mexican,3.3,259.06
9528,2023-06-20,2023,6,June,Tuesday,2,1824,User_1824,Bangalore,Regular,471,Restaurant_471,Indian,3.0,1445.88
9529,2023-02-13,2023,2,February,Monday,1,1426,User_1426,Bangalore,Regular,374,Restaurant_374,Mexican,3.6,816.91
9530,2023-12-28,2023,12,December,Thursday,4,2528,User_2528,Hyderabad,Gold,44,Restaurant_44,Indian,3.9,207.22
9531,2023-07-19,2023,7,July,Wednesday,3,918,User_918,Bangalore,Gold,425,Restaurant_425,Chinese,4.2,121.96
9532,2023-04-14,2023,4,April,Friday,2,2688,User_2688,Bangalore,Regular,106,Restaurant_106,Indian,4.8,657.47
9533,2023-02-13,2023,2,February,Monday,1,2234,User_2234,Bangalore,Gold,366,Restaurant_366,Indian,4.5,1367.9
9534,2023-06-17,2023,6,June,Saturday,2,1669,User_1669,Hyderabad,Regular,174,Restaurant_174,Mexican,3.1,906.35
9535,2023-10-20,2023,10,October,Friday,4,2556,User_2556,Chennai,Gold,481,Restaurant_481,Indian,4.2,474.48
9536,2023-06-06,2023,6,June,Tuesday,2,1323,User_1323,Chennai,Regular,67,Restaurant_67,Mexican,4.1,717.74
9537,2023-01-28,2023,1,January,Saturday,1,1127,User_1127,Pune,Gold,156,Restaurant_156,Italian,3.8,1315.19
9538,2023-03-07,2023,3,March,Tuesday,1,621,User_621,Bangalore,Regular,212,Restaurant_212,Indian,3.2,1331.1
9539,2023-06-07,2023,6,June,Wednesday,2,1515,User_1515,Bangalore,Regular,484,Restaurant_484,Mexican,4.2,1350.38
9540,2023-08-22,2023,8,August,Tuesday,3,1594,User_1594,Bangalore,Regular,464,Restaurant_464,Italian,3.3,776.45
9541,2023-03-06,2023,3,March,Monday,1,2175,User_2175,Pune,Regular,380,Restaurant_380,Italian,4.6,942.01
9542,2023-01-06,2023,1,January,Friday,1,555,User_555,Bangalore,Regular,133,Restaurant_133,Italian,4.5,1229.74
9543,2024-01-01,2024,1,January,Monday,1,2683,User_2683,Pune,Gold,162,Restaurant_162,Italian,3.3,123.55
9544,2023-09-02,2023,9,September,Saturday,3,1955,User_1955,Chennai,Gold,218,Restaurant_218,Indian,4.1,1156.3
9545,2023-09-06,2023,9,September,Wednesday,3,2104,User_2104,Bangalore,Gold,339,Restaurant_339,Indian,3.1,434.51
9546,2023-09-27,2023,9,September,Wednesday,3,2528,User_2528,Hyderabad,Gold,340,Restaurant_340,Chinese,4.9,136.19
9547,2023-06-05,2023,6,June,Monday,2,251,User_251,Pune,Gold,185,Restaurant_185,Mexican,4.5,458.02
9548,2023-05-01,2023,5,May,Monday,2,1913,User_1913,Pune,Gold,53,Restaurant_53,Indian,4.5,561.88
9549,2023-01-02,2023,1,January,Monday,1,442,User_442,Chennai,Gold,268,Restaurant_268,Indian,3.8,102.21
9550,2023-06-29,2023,6,June,Thursday,2,748,User_748,Pune,Regular,242,Restaurant_242,Mexican,4.0,464.52
9551,2023-05-22,2023,5,May,Monday,2,386,User_386,Pune,Regular,414,Restaurant_414,Chinese,4.7,1033.41
9552,2023-12-02,2023,12,December,Saturday,4,2437,User_2437,Pune,Gold,480,Restaurant_480,Chinese,4.0,1421.32
9553,2023-05-30,2023,5,May,Tuesday,2,1876,User_1876,Chennai,Gold,343,Restaurant_343,Mexican,4.4,988.5
9554,2023-10-29,2023,10,October,Sunday,4,1337,User_1337,Bangalore,Regular,424,Restaurant_424,Indian,4.7,843.46
9555,2023-03-09,2023,3,March,Thursday,1,202,User_202,Chennai,Regular,26,Restaurant_26,Chinese,4.6,1398.82
9556,2023-03-30,2023,3,March,Thursday,1,2328,User_2328,Bangalore,Regular,287,Restaurant_287,Chinese,4.7,559.0
9557,2023-06-19,2023,6,June,Monday,2,2562,User_2562,Pune,Regular,396,Restaurant_396,Mexican,4.8,1333.71
9558,2023-11-23,2023,11,November,Thursday,4,1769,User_1769,Hyderabad,Gold,271,Restaurant_271,Chinese,3.8,672.74
9559,2023-03-21,2023,3,March,Tuesday,1,387,User_387,Bangalore,Regular,10,Restaurant_10,Chinese,3.4,1473.31
9560,2023-10-22,2023,10,October,Sunday,4,1841,User_1841,Chennai,Regular,405,Restaurant_405,Indian,4.8,789.65
9561,2023-10-24,2023,10,October,Tuesday,4,2377,User_2377,Bangalore,Regular,29,Restaurant_29,Italian,3.0,140.73
9562,2023-06-07,2023,6,June,Wednesday,2,946,User_946,Hyderabad,Regular,482,Restaurant_482,Chinese,4.5,1288.56
9563,2023-02-03,2023,2,February,Friday,1,1578,User_1578,Pune,Gold,500,Restaurant_500,Chinese,3.2,455.83
9564,2023-03-29,2023,3,March,Wednesday,1,1219,User_1219,Bangalore,Regular,185,Restaurant_185,Mexican,4.5,592.77
9565,2023-09-28,2023,9,September,Thursday,3,1107,User_1107,Pune,Gold,133,Restaurant_133,Italian,4.5,203.69
9566,2023-07-09,2023,7,July,Sunday,3,1081,User_1081,Hyderabad,Gold,245,Restaurant_245,Mexican,3.5,1429.76
9567,2023-11-18,2023,11,November,Saturday,4,1564,User_1564,Chennai,Gold,154,Restaurant_154,Chinese,4.7,202.44
9568,2023-05-03,2023,5,May,Wednesday,2,2112,User_2112,Bangalore,Gold,101,Restaurant_101,Mexican,3.9,306.91
9569,2023-01-26,2023,1,January,Thursday,1,156,User_156,Hyderabad,Regular,107,Restaurant_107,Mexican,4.0,1407.33
9570,2023-12-25,2023,12,December,Monday,4,263,User_263,Hyderabad,Regular,329,Restaurant_329,Chinese,3.3,728.06
9571,2023-09-06,2023,9,September,Wednesday,3,1967,User_1967,Hyderabad,Regular,424,Restaurant_424,Indian,4.7,971.74
9572,2023-04-21,2023,4,April,Friday,2,79,User_79,Hyderabad,Regular,105,Restaurant_105,Mexican,4.2,267.37
9573,2023-01-30,2023,1,January,Monday,1,104,User_104,Hyderabad,Gold,320,Restaurant_320,Italian,4.1,1032.27
9574,2023-06-07,2023,6,June,Wednesday,2,2412,User_2412,Chennai,Gold,150,Restaurant_150,Indian,4.2,794.73
9575,2023-11-22,2023,11,November,Wednesday,4,1125,User_1125,Chennai,Gold,116,Restaurant_116,Chinese,4.2,1460.97
9576,2023-12-05,2023,12,December,Tuesday,4,2914,User_2914,Pune,Regular,391,Restaurant_391,Indian,3.3,344.62
9577,2023-10-25,2023,10,October,Wednesday,4,2195,User_2195,Bangalore,Regular,89,Restaurant_89,Indian,4.3,353.91
9578,2023-03-02,2023,3,March,Thursday,1,1745,User_1745,Hyderabad,Gold,293,Restaurant_293,Italian,3.0,700.86
9579,2023-05-08,2023,5,May,Monday,2,2832,User_2832,Hyderabad,Gold,121,Restaurant_121,Indian,4.1,488.63
9580,2023-11-16,2023,11,November,Thursday,4,780,User_780,Bangalore,Gold,296,Restaurant_296,Italian,3.8,1473.65
9581,2023-01-31,2023,1,January,Tuesday,1,2228,User_2228,Chennai,Regular,310,Restaurant_310,Indian,4.1,1370.6
9582,2023-08-09,2023,8,August,Wednesday,3,1373,User_1373,Hyderabad,Regular,66,Restaurant_66,Italian,4.7,171.5
9583,2023-08-06,2023,8,August,Sunday,3,158,User_158,Hyderabad,Gold,227,Restaurant_227,Italian,3.5,587.59
9584,2023-09-13,2023,9,September,Wednesday,3,1791,User_1791,Hyderabad,Gold,273,Restaurant_273,Indian,3.9,1294.51
9585,2023-03-09,2023,3,March,Thursday,1,2743,User_2743,Hyderabad,Regular,399,Restaurant_399,Chinese,3.2,768.61
9586,2023-06-23,2023,6,June,Friday,2,358,User_358,Bangalore,Gold,451,Restaurant_451,Chinese,3.7,651.87
9587,2023-05-29,2023,5,May,Monday,2,1345,User_1345,Pune,Regular,47,Restaurant_47,Indian,3.4,982.34
9588,2023-02-19,2023,2,February,Sunday,1,2312,User_2312,Bangalore,Regular,69,Restaurant_69,Chinese,4.9,264.82
9589,2023-01-30,2023,1,January,Monday,1,2738,User_2738,Pune,Gold,297,Restaurant_297,Italian,4.8,621.32
9590,2023-03-13,2023,3,March,Monday,1,110,User_110,Hyderabad,Gold,387,Restaurant_387,Mexican,3.8,645.74
9591,2023-12-30,2023,12,December,Saturday,4,694,User_694,Bangalore,Gold,206,Restaurant_206,Mexican,3.2,1264.96
9592,2023-03-20,2023,3,March,Monday,1,1993,User_1993,Pune,Gold,183,Restaurant_183,Chinese,3.7,813.64
9593,2023-03-22,2023,3,March,Wednesday,1,807,User_807,Chennai,Gold,25,Restaurant_25,Chinese,3.7,1139.07
9594,2023-06-13,2023,6,June,Tuesday,2,1392,User_1392,Hyderabad,Regular,50,Restaurant_50,Mexican,4.8,1479.25
9595,2023-04-06,2023,4,April,Thursday,2,94,User_94,Chennai,Regular,227,Restaurant_227,Italian,3.5,965.3
9596,2023-01-28,2023,1,January,Saturday,1,788,User_788,Bangalore,Gold,328,Restaurant_328,Mexican,4.6,1086.24
9597,2023-02-02,2023,2,February,Thursday,1,1918,User_1918,Bangalore,Regular,365,Restaurant_365,Italian,3.6,1177.66
9598,2023-04-30,2023,4,April,Sunday,2,1387,User_1387,Pune,Gold,147,Restaurant_147,Italian,3.2,771.07
9599,2023-02-26,2023,2,February,Sunday,1,672,User_672,Bangalore,Regular,118,Restaurant_118,Mexican,3.8,1364.27
9600,2023-08-27,2023,8,August,Sunday,3,275,User_275,Pune,Regular,27,Restaurant_27,Italian,4.4,751.02
9601,2023-07-14,2023,7,July,Friday,3,102,User_102,Hyderabad,Regular,476,Restaurant_476,Mexican,3.4,531.97
9602,2023-04-24,2023,4,April,Monday,2,2759,User_2759,Hyderabad,Regular,201,Restaurant_201,Mexican,3.4,1340.91
9603,2023-10-05,2023,10,October,Thursday,4,1573,User_1573,Chennai,Gold,55,Restaurant_55,Indian,3.5,624.27
9604,2023-03-09,2023,3,March,Thursday,1,2585,User_2585,Pune,Gold,242,Restaurant_242,Mexican,4.0,583.32
9605,2023-03-03,2023,3,March,Friday,1,2334,User_2334,Pune,Gold,160,Restaurant_160,Chinese,4.2,332.22
9606,2023-02-20,2023,2,February,Monday,1,2866,User_2866,Hyderabad,Regular,150,Restaurant_150,Indian,4.2,1459.67
9607,2023-01-13,2023,1,January,Friday,1,2708,User_2708,Bangalore,Gold,224,Restaurant_224,Chinese,4.8,1137.8
9608,2023-04-18,2023,4,April,Tuesday,2,789,User_789,Pune,Regular,61,Restaurant_61,Italian,4.4,1078.51
9609,2023-01-02,2023,1,January,Monday,1,1766,User_1766,Hyderabad,Regular,389,Restaurant_389,Italian,4.9,1186.33
9610,2023-12-27,2023,12,December,Wednesday,4,1778,User_1778,Pune,Gold,269,Restaurant_269,Indian,3.5,617.49
9611,2023-03-13,2023,3,March,Monday,1,2447,User_2447,Chennai,Regular,323,Restaurant_323,Mexican,4.6,1217.95
9612,2023-10-10,2023,10,October,Tuesday,4,720,User_720,Hyderabad,Gold,214,Restaurant_214,Chinese,3.4,1106.01
9613,2023-02-09,2023,2,February,Thursday,1,2844,User_2844,Chennai,Regular,42,Restaurant_42,Chinese,3.2,1224.96
9614,2023-02-01,2023,2,February,Wednesday,1,1036,User_1036,Bangalore,Regular,396,Restaurant_396,Mexican,4.8,1408.05
9615,2023-06-27,2023,6,June,Tuesday,2,1224,User_1224,Hyderabad,Gold,13,Restaurant_13,Indian,4.6,1432.21
9616,2023-03-29,2023,3,March,Wednesday,1,540,User_540,Pune,Gold,278,Restaurant_278,Indian,3.5,329.65
9617,2023-05-20,2023,5,May,Saturday,2,1592,User_1592,Hyderabad,Gold,334,Restaurant_334,Indian,4.0,1300.64
9618,2023-05-30,2023,5,May,Tuesday,2,2541,User_2541,Pune,Regular,108,Restaurant_108,Chinese,4.0,1040.04
9619,2023-10-12,2023,10,October,Thursday,4,394,User_394,Pune,Gold,251,Restaurant_251,Chinese,3.9,267.47
9620,2023-12-28,2023,12,December,Thursday,4,60,User_60,Chennai,Gold,463,Restaurant_463,Chinese,3.2,185.37
9621,2023-11-29,2023,11,November,Wednesday,4,2922,User_2922,Chennai,Gold,481,Restaurant_481,Indian,4.2,660.75
9622,2023-10-27,2023,10,October,Friday,4,641,User_641,Hyderabad,Gold,199,Restaurant_199,Italian,3.4,1466.77
9623,2023-02-05,2023,2,February,Sunday,1,1582,User_1582,Hyderabad,Regular,39,Restaurant_39,Indian,4.8,875.86
9624,2023-09-12,2023,9,September,Tuesday,3,1680,User_1680,Pune,Regular,377,Restaurant_377,Mexican,4.0,927.23
9625,2023-09-04,2023,9,September,Monday,3,2361,User_2361,Bangalore,Gold,490,Restaurant_490,Italian,3.7,251.18
9626,2023-05-01,2023,5,May,Monday,2,1308,User_1308,Bangalore,Regular,262,Restaurant_262,Chinese,4.9,1127.68
9627,2023-12-09,2023,12,December,Saturday,4,2086,User_2086,Pune,Regular,458,Restaurant_458,Italian,4.8,1085.19
9628,2023-09-15,2023,9,September,Friday,3,1176,User_1176,Chennai,Gold,257,Restaurant_257,Italian,3.4,304.74
9629,2023-01-19,2023,1,January,Thursday,1,813,User_813,Bangalore,Gold,406,Restaurant_406,Chinese,4.5,497.12
9630,2023-01-05,2023,1,January,Thursday,1,509,User_509,Bangalore,Regular,93,Restaurant_93,Chinese,4.9,606.18
9631,2023-11-24,2023,11,November,Friday,4,2075,User_2075,Hyderabad,Gold,140,Restaurant_140,Italian,3.3,805.41
9632,2023-02-08,2023,2,February,Wednesday,1,2113,User_2113,Chennai,Gold,300,Restaurant_300,Italian,4.1,312.91
9633,2023-06-01,2023,6,June,Thursday,2,14,User_14,Bangalore,Gold,225,Restaurant_225,Italian,4.2,838.87
9634,2023-09-16,2023,9,September,Saturday,3,328,User_328,Pune,Gold,483,Restaurant_483,Chinese,4.5,454.71
9635,2023-04-15,2023,4,April,Saturday,2,1313,User_1313,Bangalore,Regular,102,Restaurant_102,Italian,4.9,606.36
9636,2023-12-22,2023,12,December,Friday,4,894,User_894,Chennai,Regular,243,Restaurant_243,Chinese,4.8,347.39
9637,2023-05-07,2023,5,May,Sunday,2,617,User_617,Chennai,Regular,337,Restaurant_337,Mexican,4.5,467.94
9638,2023-05-05,2023,5,May,Friday,2,487,User_487,Hyderabad,Regular,120,Restaurant_120,Italian,3.2,1333.94
9639,2023-07-26,2023,7,July,Wednesday,3,295,User_295,Pune,Regular,457,Restaurant_457,Indian,3.0,537.76
9640,2023-12-09,2023,12,December,Saturday,4,644,User_644,Pune,Regular,139,Restaurant_139,Mexican,4.8,407.26
9641,2023-04-02,2023,4,April,Sunday,2,933,User_933,Hyderabad,Regular,369,Restaurant_369,Italian,3.0,1409.23
9642,2023-06-09,2023,6,June,Friday,2,1579,User_1579,Bangalore,Regular,54,Restaurant_54,Italian,4.9,459.36
9643,2023-11-29,2023,11,November,Wednesday,4,2234,User_2234,Bangalore,Gold,437,Restaurant_437,Indian,3.3,181.59
9644,2023-05-25,2023,5,May,Thursday,2,1430,User_1430,Hyderabad,Regular,287,Restaurant_287,Chinese,4.7,217.45
9645,2023-01-01,2023,1,January,Sunday,1,161,User_161,Pune,Gold,128,Restaurant_128,Indian,4.5,890.64
9646,2023-09-26,2023,9,September,Tuesday,3,1246,User_1246,Chennai,Gold,168,Restaurant_168,Indian,3.7,380.73
9647,2023-04-30,2023,4,April,Sunday,2,1365,User_1365,Chennai,Regular,250,Restaurant_250,Mexican,3.4,978.51
9648,2023-11-03,2023,11,November,Friday,4,1265,User_1265,Bangalore,Regular,418,Restaurant_418,Chinese,3.3,976.01
9649,2023-02-24,2023,2,February,Friday,1,2280,User_2280,Bangalore,Regular,475,Restaurant_475,Italian,4.9,651.36
9650,2023-04-30,2023,4,April,Sunday,2,2489,User_2489,Hyderabad,Regular,268,Restaurant_268,Indian,3.8,1247.28
9651,2023-11-02,2023,11,November,Thursday,4,1974,User_1974,Pune,Gold,130,Restaurant_130,Indian,4.6,720.56
9652,2023-02-28,2023,2,February,Tuesday,1,2472,User_2472,Bangalore,Gold,9,Restaurant_9,Italian,3.1,347.07
9653,2023-10-19,2023,10,October,Thursday,4,2722,User_2722,Pune,Gold,184,Restaurant_184,Mexican,3.5,837.77
9654,2023-12-08,2023,12,December,Friday,4,2865,User_2865,Hyderabad,Regular,173,Restaurant_173,Chinese,3.7,694.56
9655,2023-10-23,2023,10,October,Monday,4,2416,User_2416,Bangalore,Regular,50,Restaurant_50,Mexican,4.8,1123.38
9656,2023-02-21,2023,2,February,Tuesday,1,965,User_965,Chennai,Gold,486,Restaurant_486,Italian,4.1,352.17
9657,2023-12-12,2023,12,December,Tuesday,4,2910,User_2910,Hyderabad,Regular,17,Restaurant_17,Indian,4.6,701.24
9658,2023-08-23,2023,8,August,Wednesday,3,1237,User_1237,Pune,Regular,455,Restaurant_455,Chinese,3.8,1102.67
9659,2023-05-17,2023,5,May,Wednesday,2,1093,User_1093,Pune,Regular,288,Restaurant_288,Mexican,4.4,696.22
9660,2023-09-01,2023,9,September,Friday,3,2479,User_2479,Bangalore,Regular,297,Restaurant_297,Italian,4.8,683.3
9661,2023-05-25,2023,5,May,Thursday,2,301,User_301,Pune,Gold,219,Restaurant_219,Mexican,4.6,257.43
9662,2023-04-05,2023,4,April,Wednesday,2,1639,User_1639,Hyderabad,Regular,477,Restaurant_477,Indian,4.1,688.72
9663,2023-09-27,2023,9,September,Wednesday,3,118,User_118,Pune,Regular,402,Restaurant_402,Mexican,3.3,1059.31
9664,2023-11-30,2023,11,November,Thursday,4,1190,User_1190,Chennai,Gold,467,Restaurant_467,Italian,3.3,457.68
9665,2023-03-01,2023,3,March,Wednesday,1,2790,User_2790,Hyderabad,Regular,173,Restaurant_173,Chinese,3.7,254.33
9666,2023-06-09,2023,6,June,Friday,2,1300,User_1300,Chennai,Regular,164,Restaurant_164,Italian,3.5,411.15
9667,2023-06-13,2023,6,June,Tuesday,2,758,User_758,Chennai,Regular,60,Restaurant_60,Mexican,3.6,1097.93
9668,2023-09-15,2023,9,September,Friday,3,1798,User_1798,Hyderabad,Gold,198,Restaurant_198,Mexican,4.1,375.16
9669,2023-04-18,2023,4,April,Tuesday,2,1401,User_1401,Hyderabad,Gold,478,Restaurant_478,Chinese,3.1,1120.19
9670,2023-05-06,2023,5,May,Saturday,2,87,User_87,Hyderabad,Regular,353,Restaurant_353,Indian,4.8,161.87
9671,2023-03-18,2023,3,March,Saturday,1,2056,User_2056,Chennai,Regular,372,Restaurant_372,Italian,4.4,864.46
9672,2023-05-30,2023,5,May,Tuesday,2,5,User_5,Pune,Gold,65,Restaurant_65,Mexican,3.2,1495.26
9673,2023-02-14,2023,2,February,Tuesday,1,2064,User_2064,Hyderabad,Regular,167,Restaurant_167,Italian,4.7,876.97
9674,2023-06-13,2023,6,June,Tuesday,2,2838,User_2838,Hyderabad,Gold,459,Restaurant_459,Italian,4.6,249.78
9675,2023-12-03,2023,12,December,Sunday,4,1496,User_1496,Chennai,Regular,348,Restaurant_348,Italian,3.0,975.77
9676,2023-06-13,2023,6,June,Tuesday,2,7,User_7,Chennai,Gold,490,Restaurant_490,Italian,3.7,1251.21
9677,2023-11-27,2023,11,November,Monday,4,1571,User_1571,Pune,Gold,442,Restaurant_442,Italian,3.7,993.02
9678,2023-09-05,2023,9,September,Tuesday,3,2278,User_2278,Bangalore,Gold,264,Restaurant_264,Indian,4.3,1341.8
9679,2023-03-03,2023,3,March,Friday,1,1884,User_1884,Chennai,Regular,298,Restaurant_298,Mexican,5.0,1359.72
9680,2023-05-27,2023,5,May,Saturday,2,2135,User_2135,Chennai,Gold,91,Restaurant_91,Italian,4.8,639.91
9681,2023-08-21,2023,8,August,Monday,3,1943,User_1943,Bangalore,Regular,355,Restaurant_355,Indian,4.2,687.07
9682,2023-10-12,2023,10,October,Thursday,4,1078,User_1078,Hyderabad,Gold,476,Restaurant_476,Mexican,3.4,465.9
9683,2023-10-18,2023,10,October,Wednesday,4,246,User_246,Hyderabad,Regular,124,Restaurant_124,Mexican,3.5,930.56
9684,2023-03-13,2023,3,March,Monday,1,1268,User_1268,Hyderabad,Gold,292,Restaurant_292,Mexican,4.0,953.35
9685,2023-10-22,2023,10,October,Sunday,4,715,User_715,Bangalore,Regular,135,Restaurant_135,Indian,3.7,659.67
9686,2023-06-06,2023,6,June,Tuesday,2,2011,User_2011,Hyderabad,Regular,493,Restaurant_493,Mexican,4.2,167.79
9687,2023-07-21,2023,7,July,Friday,3,407,User_407,Pune,Gold,398,Restaurant_398,Indian,3.0,1127.72
9688,2023-11-01,2023,11,November,Wednesday,4,1751,User_1751,Pune,Regular,306,Restaurant_306,Chinese,4.8,1404.84
9689,2023-08-03,2023,8,August,Thursday,3,571,User_571,Pune,Regular,73,Restaurant_73,Mexican,3.1,1044.65
9690,2023-04-10,2023,4,April,Monday,2,1557,User_1557,Pune,Gold,319,Restaurant_319,Indian,3.1,1264.24
9691,2023-08-02,2023,8,August,Wednesday,3,2123,User_2123,Bangalore,Regular,281,Restaurant_281,Italian,3.8,251.64
9692,2023-05-06,2023,5,May,Saturday,2,803,User_803,Hyderabad,Regular,272,Restaurant_272,Indian,4.8,915.29
9693,2023-11-03,2023,11,November,Friday,4,1509,User_1509,Chennai,Gold,229,Restaurant_229,Italian,3.8,717.55
9694,2023-01-04,2023,1,January,Wednesday,1,76,User_76,Pune,Regular,17,Restaurant_17,Indian,4.6,127.16
9695,2023-08-30,2023,8,August,Wednesday,3,2842,User_2842,Chennai,Gold,307,Restaurant_307,Mexican,3.8,414.74
9696,2023-02-20,2023,2,February,Monday,1,633,User_633,Pune,Gold,430,Restaurant_430,Mexican,4.1,1364.38
9697,2023-12-06,2023,12,December,Wednesday,4,846,User_846,Hyderabad,Gold,178,Restaurant_178,Mexican,3.1,618.08
9698,2023-08-26,2023,8,August,Saturday,3,2458,User_2458,Bangalore,Gold,350,Restaurant_350,Mexican,3.2,342.2
9699,2023-08-04,2023,8,August,Friday,3,1726,User_1726,Pune,Gold,18,Restaurant_18,Italian,4.5,609.5
9700,2023-06-09,2023,6,June,Friday,2,2295,User_2295,Bangalore,Regular,228,Restaurant_228,Mexican,4.1,1193.96
9701,2023-04-25,2023,4,April,Tuesday,2,134,User_134,Hyderabad,Regular,258,Restaurant_258,Indian,3.0,1482.6
9702,2023-08-03,2023,8,August,Thursday,3,1431,User_1431,Bangalore,Regular,226,Restaurant_226,Indian,3.2,526.2
9703,2023-02-22,2023,2,February,Wednesday,1,2579,User_2579,Bangalore,Gold,350,Restaurant_350,Mexican,3.2,752.94
9704,2023-12-05,2023,12,December,Tuesday,4,1687,User_1687,Chennai,Gold,93,Restaurant_93,Chinese,4.9,115.32
9705,2023-03-25,2023,3,March,Saturday,1,2568,User_2568,Bangalore,Gold,466,Restaurant_466,Italian,4.9,1191.55
9706,2023-11-16,2023,11,November,Thursday,4,1019,User_1019,Hyderabad,Gold,189,Restaurant_189,Indian,4.8,1477.45
9707,2023-12-30,2023,12,December,Saturday,4,916,User_916,Bangalore,Regular,135,Restaurant_135,Indian,3.7,1079.14
9708,2023-05-03,2023,5,May,Wednesday,2,2293,User_2293,Chennai,Regular,307,Restaurant_307,Mexican,3.8,936.26
9709,2023-06-19,2023,6,June,Monday,2,991,User_991,Pune,Regular,331,Restaurant_331,Mexican,3.4,520.04
